Track,Test Case,Matcher Name 1,Matcher Name 2,Alpha,p,Significantly Different?
conference,confof-sigkdd,babelnet_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,cmt-ekaw,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-confof,babelnet_synOrHyp,wikidata_synOrHyp,0.05,28.0,false
conference,ekaw-iasted,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,16383.0,false
conference,edas-sigkdd,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,63.0,false
conference,cmt-confof,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,13.0,false
conference,conference-edas,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,28.0,false
conference,conference-iasted,babelnet_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,cmt-iasted,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,cmt-conference,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,126.0,false
conference,conference-iasted,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,131066.0,false
conference,edas-sigkdd,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,2042.0,false
conference,cmt-edas,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,confof-iasted,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,confof-ekaw,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,iasted-sigkdd,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,131066.0,false
conference,cmt-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,3.0,false
conference,edas-ekaw,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,-1158.0,true
conference,conference-sigkdd,wordnet_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,conference-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-confof,wikidata_synOrHyp,wordnet_synOrHyp,0.05,28.0,false
conference,cmt-edas,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,cmt-iasted,wordnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,cmt-ekaw,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,6.0,false
conference,confof-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,13.0,false
conference,edas-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,ekaw-iasted,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,cmt-ekaw,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,6.0,false
conference,edas-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,7.228793882618767E-5,true
conference,cmt-ekaw,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
largebio,small-fma-nci,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,0.021111340522146027,true
conference,edas-ekaw,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,32766.0,false
conference,edas-ekaw,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,28.0,false
conference,cmt-iasted,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,1021.0,false
conference,iasted-sigkdd,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,253.0,false
conference,confof-ekaw,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,126.0,false
largebio,small-fma-nci,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.04920419964111011,true
conference,confof-ekaw,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-ekaw,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,13.0,false
conference,conference-edas,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,cmt-sigkdd,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,3.0,false
conference,cmt-confof,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,conference-edas,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,32766.0,false
conference,edas-iasted,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,28.0,false
conference,cmt-iasted,babelnet_synOrHyp,wikidata_synOrHyp,0.05,3.0,false
conference,edas-sigkdd,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,2042.0,false
conference,ekaw-iasted,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,65533.0,false
conference,confof-iasted,wordnet_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,cmt-conference,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,63.0,false
conference,cmt-ekaw,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,6.0,false
conference,conference-edas,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,cmt-iasted,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,506.0,false
conference,confof-iasted,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,65533.0,false
conference,ekaw-sigkdd,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,cmt-confof,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,cmt-edas,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,13.0,false
conference,ekaw-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,3.0,false
largebio,small-fma-nci,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,edas-ekaw,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,131066.0,false
conference,confof-iasted,wordnet_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,cmt-edas,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,3.0,false
conference,cmt-edas,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,28.0,false
conference,edas-sigkdd,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,edas-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,cmt-conference,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,ekaw-iasted,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,63.0,false
conference,ekaw-sigkdd,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,3.0,false
conference,conference-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,conference-edas,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,4090.0,false
conference,cmt-confof,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,cmt-edas,wikidata_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,confof-ekaw,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,edas-iasted,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,647.0,false
conference,conference-confof,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,506.0,false
conference,cmt-conference,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,conference-edas,wikidata_synOrHyp,wordnet_synOrHyp,0.05,28.0,false
conference,cmt-iasted,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,4090.0,false
conference,confof-iasted,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,4090.0,false
conference,conference-ekaw,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,131066.0,false
conference,confof-ekaw,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,253.0,false
conference,confof-edas,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,1021.0,false
conference,conference-confof,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,edas-iasted,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,conference-ekaw,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,253.0,false
conference,edas-ekaw,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,-43596.0,true
conference,conference-edas,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,126.0,false
conference,iasted-sigkdd,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,65533.0,false
conference,conference-confof,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,126.0,false
conference,ekaw-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,confof-ekaw,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,253.0,false
conference,cmt-ekaw,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,506.0,false
conference,cmt-sigkdd,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,confof-edas,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,cmt-conference,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,cmt-edas,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,confof-sigkdd,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,1021.0,false
conference,iasted-sigkdd,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,28.0,false
conference,confof-ekaw,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,6.0,false
conference,confof-edas,babelnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,conference-sigkdd,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,13.0,false
conference,edas-iasted,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,conference-sigkdd,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,conference-iasted,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,cmt-edas,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,0.0,true
conference,conference-confof,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,3.0,false
conference,confof-ekaw,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,cmt-sigkdd,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,0.0,true
anatomy_track,mouse-human-suite,wordnet_synOrHyp,wikidata_synOrHyp,0.05,0.13276374774980526,false
conference,cmt-iasted,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-ekaw,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,3.0,false
conference,confof-edas,wordnet_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,cmt-conference,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,506.0,false
conference,ekaw-iasted,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,-45.0,true
conference,edas-sigkdd,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,253.0,false
largebio,small-fma-nci,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,0.4108047201404752,false
conference,edas-iasted,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,0.0,true
conference,cmt-confof,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,cmt-conference,babelnet_synOrHyp,wikidata_synOrHyp,0.05,6.0,false
conference,conference-confof,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,1021.0,false
conference,confof-edas,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,63.0,false
conference,edas-sigkdd,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,6.13905375006274E-4,true
conference,cmt-iasted,wordnet_synOrHyp,babelnet_synOrHyp,0.05,0.0,true
conference,confof-edas,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-ekaw,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,0.0,true
conference,edas-sigkdd,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,0.0,true
conference,cmt-conference,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,6.0,false
